household_ID,month,consumption
ID3531,2023-08-31,228
ID3531,2023-09-30,212
ID3531,2023-10-31,78
ID3531,2023-11-30,13
ID3531,2023-12-31,12
ID3531,2024-01-31,12
ID3531,2024-02-29,16
ID3531,2024-03-31,57
ID3531,2024-04-30,62
ID3531,2024-05-31,67
ID3531,2024-06-30,54
ID3531,2024-07-31,64
ID3531,2024-08-31,66
ID3531,2024-09-30,60
ID3531,2024-10-31,60
ID3532,2022-10-31,138
ID3532,2022-11-30,130
ID3532,2022-12-31,119
ID3532,2023-01-31,119
ID3532,2023-02-28,119
ID3532,2023-03-31,131
ID3532,2023-04-30,133
ID3532,2023-05-31,152
ID3532,2023-06-30,153
ID3532,2023-07-31,147
ID3532,2023-08-31,153
ID3532,2023-09-30,148
ID3532,2023-10-31,131
ID3532,2023-11-30,132
ID3532,2023-12-31,141
ID3532,2024-01-31,119
ID3532,2024-02-29,120
ID3532,2024-03-31,146
ID3532,2024-04-30,137
ID3532,2024-05-31,171
ID3532,2024-06-30,118
ID3532,2024-07-31,139
ID3532,2024-08-31,152
ID3532,2024-09-30,163
ID3532,2024-10-31,155
ID3533,2022-10-31,60
ID3533,2022-11-30,44
ID3533,2022-12-31,40
ID3533,2023-01-31,39
ID3533,2023-02-28,37
ID3533,2023-03-31,47
ID3533,2023-04-30,43
ID3533,2023-05-31,45
ID3533,2023-06-30,59
ID3533,2023-07-31,49
ID3533,2023-08-31,47
ID3533,2023-09-30,53
ID3533,2023-10-31,14
ID3533,2023-11-30,16
ID3533,2023-12-31,12
ID3533,2024-01-31,14
ID3533,2024-02-29,13
ID3533,2024-03-31,18
ID3533,2024-04-30,25
ID3533,2024-05-31,24
ID3533,2024-06-30,16
ID3533,2024-07-31,20
ID3533,2024-08-31,18
ID3533,2024-09-30,23
ID3533,2024-10-31,20
ID3534,2022-10-31,132
ID3534,2022-11-30,136
ID3534,2022-12-31,137
ID3534,2023-01-31,129
ID3534,2023-02-28,117
ID3534,2023-03-31,122
ID3534,2023-04-30,133
ID3534,2023-05-31,147
ID3534,2023-06-30,142
ID3534,2023-07-31,140
ID3534,2023-08-31,138
ID3534,2023-09-30,156
ID3534,2023-10-31,121
ID3534,2023-11-30,136
ID3534,2023-12-31,135
ID3534,2024-01-31,136
ID3534,2024-02-29,156
ID3534,2024-03-31,150
ID3534,2024-04-30,159
ID3534,2024-05-31,162
ID3534,2024-06-30,155
ID3534,2024-07-31,147
ID3534,2024-08-31,147
ID3534,2024-09-30,148
ID3534,2024-10-31,144
ID3535,2022-10-31,157
ID3535,2022-11-30,152
ID3535,2022-12-31,186
ID3535,2023-01-31,165
ID3535,2023-02-28,116
ID3535,2023-03-31,101
ID3535,2023-04-30,109
ID3535,2023-05-31,100
ID3535,2023-06-30,85
ID3535,2023-07-31,69
ID3535,2023-08-31,76
ID3535,2023-09-30,71
ID3535,2023-10-31,90
ID3535,2023-11-30,89
ID3535,2023-12-31,90
ID3535,2024-01-31,88
ID3535,2024-02-29,80
ID3535,2024-03-31,69
ID3535,2024-04-30,76
ID3535,2024-05-31,86
ID3535,2024-06-30,72
ID3535,2024-07-31,90
ID3535,2024-08-31,93
ID3535,2024-09-30,98
ID3535,2024-10-31,89
ID3536,2022-10-31,22
ID3536,2022-11-30,14
ID3536,2022-12-31,33
ID3536,2023-01-31,25
ID3536,2023-02-28,24
ID3536,2023-03-31,20
ID3536,2023-04-30,26
ID3536,2023-05-31,24
ID3536,2023-06-30,24
ID3536,2023-07-31,21
ID3536,2023-08-31,18
ID3536,2023-09-30,20
ID3536,2023-10-31,24
ID3536,2023-11-30,25
ID3536,2023-12-31,35
ID3536,2024-01-31,37
ID3536,2024-02-29,41
ID3536,2024-03-31,40
ID3536,2024-04-30,44
ID3536,2024-05-31,53
ID3536,2024-06-30,39
ID3536,2024-07-31,45
ID3536,2024-08-31,41
ID3536,2024-09-30,32
ID3536,2024-10-31,
ID3537,2022-10-31,94
ID3537,2022-11-30,100
ID3537,2022-12-31,103
ID3537,2023-01-31,98
ID3537,2023-02-28,103
ID3537,2023-03-31,91
ID3537,2023-04-30,111
ID3537,2023-05-31,116
ID3537,2023-06-30,118
ID3537,2023-07-31,111
ID3537,2023-08-31,102
ID3537,2023-09-30,117
ID3537,2023-10-31,114
ID3537,2023-11-30,108
ID3537,2023-12-31,104
ID3537,2024-01-31,100
ID3537,2024-02-29,92
ID3537,2024-03-31,92
ID3537,2024-04-30,125
ID3537,2024-05-31,142
ID3537,2024-06-30,104
ID3537,2024-07-31,97
ID3537,2024-08-31,131
ID3537,2024-09-30,112
ID3537,2024-10-31,95
ID3538,2022-10-31,143
ID3538,2022-11-30,150
ID3538,2022-12-31,148
ID3538,2023-01-31,147
ID3538,2023-02-28,132
ID3538,2023-03-31,119
ID3538,2023-04-30,112
ID3538,2023-05-31,136
ID3538,2023-06-30,147
ID3538,2023-07-31,162
ID3538,2023-08-31,145
ID3538,2023-09-30,127
ID3538,2023-10-31,117
ID3538,2023-11-30,124
ID3538,2023-12-31,127
ID3538,2024-01-31,132
ID3538,2024-02-29,129
ID3538,2024-03-31,144
ID3538,2024-04-30,145
ID3538,2024-05-31,156
ID3538,2024-06-30,173
ID3538,2024-07-31,159
ID3538,2024-08-31,158
ID3538,2024-09-30,156
ID3538,2024-10-31,122
ID3539,2022-10-31,
ID3539,2022-11-30,170
ID3539,2022-12-31,77
ID3539,2023-01-31,161
ID3539,2023-02-28,149
ID3539,2023-03-31,136
ID3539,2023-04-30,175
ID3539,2023-05-31,116
ID3539,2023-06-30,0
ID3539,2023-07-31,0
ID3539,2023-08-31,4
ID3539,2023-09-30,0
ID3539,2023-10-31,2
ID3539,2023-11-30,1
ID3539,2023-12-31,1
ID3539,2024-01-31,1
ID3539,2024-02-29,0
ID3539,2024-03-31,2
ID3539,2024-04-30,2
ID3539,2024-05-31,5
ID3539,2024-06-30,7
ID3539,2024-07-31,1
ID3539,2024-08-31,5
ID3539,2024-09-30,2
ID3539,2024-10-31,4
ID3540,2022-10-31,273
ID3540,2022-11-30,218
ID3540,2022-12-31,241
ID3540,2023-01-31,262
ID3540,2023-02-28,285
ID3540,2023-03-31,292
ID3540,2023-04-30,346
ID3540,2023-05-31,331
ID3540,2023-06-30,355
ID3540,2023-07-31,334
ID3540,2023-08-31,353
ID3540,2023-09-30,297
ID3540,2023-10-31,279
ID3540,2023-11-30,290
ID3540,2023-12-31,326
ID3540,2024-01-31,342
ID3540,2024-02-29,314
ID3540,2024-03-31,299
ID3540,2024-04-30,301
ID3540,2024-05-31,285
ID3540,2024-06-30,281
ID3540,2024-07-31,284
ID3540,2024-08-31,301
ID3540,2024-09-30,298
ID3540,2024-10-31,280
ID3541,2022-10-31,161
ID3541,2022-11-30,174
ID3541,2022-12-31,150
ID3541,2023-01-31,149
ID3541,2023-02-28,136
ID3541,2023-03-31,145
ID3541,2023-04-30,100
ID3541,2023-05-31,89
ID3541,2023-06-30,96
ID3541,2023-07-31,90
ID3541,2023-08-31,93
ID3541,2023-09-30,93
ID3541,2023-10-31,89
ID3541,2023-11-30,102
ID3541,2023-12-31,93
ID3541,2024-01-31,80
ID3541,2024-02-29,79
ID3541,2024-03-31,87
ID3541,2024-04-30,116
ID3541,2024-05-31,90
ID3541,2024-06-30,102
ID3541,2024-07-31,90
ID3541,2024-08-31,100
ID3541,2024-09-30,100
ID3541,2024-10-31,101
ID3542,2022-10-31,149
ID3542,2022-11-30,133
ID3542,2022-12-31,107
ID3542,2023-01-31,105
ID3542,2023-02-28,84
ID3542,2023-03-31,97
ID3542,2023-04-30,83
ID3542,2023-05-31,97
ID3542,2023-06-30,105
ID3542,2023-07-31,68
ID3542,2023-08-31,56
ID3542,2023-09-30,71
ID3542,2023-10-31,75
ID3542,2023-11-30,69
ID3542,2023-12-31,76
ID3542,2024-01-31,85
ID3542,2024-02-29,83
ID3542,2024-03-31,96
ID3542,2024-04-30,121
ID3542,2024-05-31,110
ID3542,2024-06-30,102
ID3542,2024-07-31,102
ID3542,2024-08-31,110
ID3542,2024-09-30,107
ID3542,2024-10-31,105
ID3543,2022-10-31,60
ID3543,2022-11-30,52
ID3543,2022-12-31,44
ID3543,2023-01-31,52
ID3543,2023-02-28,60
ID3543,2023-03-31,58
ID3543,2023-04-30,71
ID3543,2023-05-31,71
ID3543,2023-06-30,60
ID3543,2023-07-31,70
ID3543,2023-08-31,51
ID3543,2023-09-30,52
ID3543,2023-10-31,53
ID3543,2023-11-30,56
ID3543,2023-12-31,65
ID3543,2024-01-31,81
ID3543,2024-02-29,49
ID3543,2024-03-31,55
ID3543,2024-04-30,49
ID3543,2024-05-31,47
ID3543,2024-06-30,45
ID3543,2024-07-31,33
ID3543,2024-08-31,42
ID3543,2024-09-30,48
ID3543,2024-10-31,55
ID3544,2022-10-31,224
ID3544,2022-11-30,220
ID3544,2022-12-31,217
ID3544,2023-01-31,226
ID3544,2023-02-28,206
ID3544,2023-03-31,182
ID3544,2023-04-30,240
ID3544,2023-05-31,276
ID3544,2023-06-30,248
ID3544,2023-07-31,261
ID3544,2023-08-31,261
ID3544,2023-09-30,264
ID3544,2023-10-31,250
ID3544,2023-11-30,290
ID3544,2023-12-31,211
ID3544,2024-01-31,240
ID3544,2024-02-29,227
ID3544,2024-03-31,289
ID3544,2024-04-30,253
ID3544,2024-05-31,307
ID3544,2024-06-30,290
ID3544,2024-07-31,238
ID3544,2024-08-31,270
ID3544,2024-09-30,267
ID3544,2024-10-31,309
ID3545,2022-10-31,156
ID3545,2022-11-30,150
ID3545,2022-12-31,130
ID3545,2023-01-31,165
ID3545,2023-02-28,174
ID3545,2023-03-31,146
ID3545,2023-04-30,167
ID3545,2023-05-31,184
ID3545,2023-06-30,208
ID3545,2023-07-31,193
ID3545,2023-08-31,189
ID3545,2023-09-30,181
ID3545,2023-10-31,164
ID3545,2023-11-30,174
ID3545,2023-12-31,185
ID3545,2024-01-31,174
ID3545,2024-02-29,176
ID3545,2024-03-31,159
ID3545,2024-04-30,179
ID3545,2024-05-31,184
ID3545,2024-06-30,196
ID3545,2024-07-31,182
ID3545,2024-08-31,172
ID3545,2024-09-30,169
ID3545,2024-10-31,168
ID3546,2022-10-31,0
ID3546,2022-11-30,0
ID3546,2022-12-31,0
ID3546,2023-01-31,0
ID3546,2023-02-28,1
ID3546,2023-03-31,10
ID3546,2023-04-30,0
ID3546,2023-05-31,0
ID3546,2023-06-30,0
ID3546,2023-07-31,0
ID3546,2023-08-31,0
ID3546,2023-09-30,93
ID3546,2023-10-31,104
ID3546,2023-11-30,90
ID3546,2023-12-31,93
ID3546,2024-01-31,100
ID3546,2024-02-29,95
ID3546,2024-03-31,97
ID3546,2024-04-30,109
ID3546,2024-05-31,110
ID3546,2024-06-30,93
ID3546,2024-07-31,97
ID3546,2024-08-31,103
ID3546,2024-09-30,96
ID3546,2024-10-31,100
ID3547,2022-10-31,40
ID3547,2022-11-30,37
ID3547,2022-12-31,47
ID3547,2023-01-31,52
ID3547,2023-02-28,44
ID3547,2023-03-31,35
ID3547,2023-04-30,45
ID3547,2023-05-31,90
ID3547,2023-06-30,51
ID3547,2023-07-31,52
ID3547,2023-08-31,59
ID3547,2023-09-30,68
ID3547,2023-10-31,63
ID3547,2023-11-30,33
ID3547,2023-12-31,34
ID3547,2024-01-31,61
ID3547,2024-02-29,51
ID3547,2024-03-31,66
ID3547,2024-04-30,72
ID3547,2024-05-31,83
ID3547,2024-06-30,57
ID3547,2024-07-31,53
ID3547,2024-08-31,88
ID3547,2024-09-30,102
ID3547,2024-10-31,72
ID3548,2022-10-31,114
ID3548,2022-11-30,115
ID3548,2022-12-31,110
ID3548,2023-01-31,111
ID3548,2023-02-28,130
ID3548,2023-03-31,113
ID3548,2023-04-30,111
ID3548,2023-05-31,104
ID3548,2023-06-30,109
ID3548,2023-07-31,114
ID3548,2023-08-31,129
ID3548,2023-09-30,116
ID3548,2023-10-31,115
ID3548,2023-11-30,109
ID3548,2023-12-31,117
ID3548,2024-01-31,126
ID3548,2024-02-29,111
ID3548,2024-03-31,105
ID3548,2024-04-30,118
ID3548,2024-05-31,130
ID3548,2024-06-30,130
ID3548,2024-07-31,134
ID3548,2024-08-31,121
ID3548,2024-09-30,117
ID3548,2024-10-31,114
ID3549,2022-10-31,158
ID3549,2022-11-30,134
ID3549,2022-12-31,113
ID3549,2023-01-31,94
ID3549,2023-02-28,93
ID3549,2023-03-31,84
ID3549,2023-04-30,110
ID3549,2023-05-31,118
ID3549,2023-06-30,104
ID3549,2023-07-31,104
ID3549,2023-08-31,95
ID3549,2023-09-30,90
ID3549,2023-10-31,76
ID3549,2023-11-30,74
ID3549,2023-12-31,73
ID3549,2024-01-31,83
ID3549,2024-02-29,87
ID3549,2024-03-31,78
ID3549,2024-04-30,86
ID3549,2024-05-31,96
ID3549,2024-06-30,88
ID3549,2024-07-31,94
ID3549,2024-08-31,91
ID3549,2024-09-30,88
ID3549,2024-10-31,84
ID3550,2022-10-31,125
ID3550,2022-11-30,119
ID3550,2022-12-31,104
ID3550,2023-01-31,108
ID3550,2023-02-28,107
ID3550,2023-03-31,113
ID3550,2023-04-30,119
ID3550,2023-05-31,90
ID3550,2023-06-30,112
ID3550,2023-07-31,116
ID3550,2023-08-31,136
ID3550,2023-09-30,125
ID3550,2023-10-31,113
ID3550,2023-11-30,103
ID3550,2023-12-31,100
ID3550,2024-01-31,99
ID3550,2024-02-29,90
ID3550,2024-03-31,108
ID3550,2024-04-30,133
ID3550,2024-05-31,110
ID3550,2024-06-30,105
ID3550,2024-07-31,95
ID3550,2024-08-31,103
ID3550,2024-09-30,96
ID3550,2024-10-31,109
ID3551,2022-10-31,131
ID3551,2022-11-30,132
ID3551,2022-12-31,133
ID3551,2023-01-31,136
ID3551,2023-02-28,141
ID3551,2023-03-31,129
ID3551,2023-04-30,157
ID3551,2023-05-31,159
ID3551,2023-06-30,213
ID3551,2023-07-31,188
ID3551,2023-08-31,199
ID3551,2023-09-30,180
ID3551,2023-10-31,152
ID3551,2023-11-30,150
ID3551,2023-12-31,137
ID3551,2024-01-31,132
ID3551,2024-02-29,136
ID3551,2024-03-31,185
ID3551,2024-04-30,62
ID3551,2024-05-31,225
ID3551,2024-06-30,215
ID3551,2024-07-31,159
ID3551,2024-08-31,166
ID3551,2024-09-30,147
ID3551,2024-10-31,152
ID3552,2022-10-31,179
ID3552,2022-11-30,187
ID3552,2022-12-31,176
ID3552,2023-01-31,174
ID3552,2023-02-28,171
ID3552,2023-03-31,142
ID3552,2023-04-30,168
ID3552,2023-05-31,191
ID3552,2023-06-30,171
ID3552,2023-07-31,193
ID3552,2023-08-31,190
ID3552,2023-09-30,179
ID3552,2023-10-31,168
ID3552,2023-11-30,172
ID3552,2023-12-31,189
ID3552,2024-01-31,203
ID3552,2024-02-29,192
ID3552,2024-03-31,196
ID3552,2024-04-30,225
ID3552,2024-05-31,224
ID3552,2024-06-30,174
ID3552,2024-07-31,98
ID3552,2024-08-31,134
ID3552,2024-09-30,143
ID3552,2024-10-31,140
ID3553,2022-10-31,58
ID3553,2022-11-30,74
ID3553,2022-12-31,74
ID3553,2023-01-31,67
ID3553,2023-02-28,52
ID3553,2023-03-31,63
ID3553,2023-04-30,88
ID3553,2023-05-31,105
ID3553,2023-06-30,98
ID3553,2023-07-31,99
ID3553,2023-08-31,92
ID3553,2023-09-30,77
ID3553,2023-10-31,70
ID3553,2023-11-30,73
ID3553,2023-12-31,73
ID3553,2024-01-31,83
ID3553,2024-02-29,75
ID3553,2024-03-31,71
ID3553,2024-04-30,84
ID3553,2024-05-31,95
ID3553,2024-06-30,71
ID3553,2024-07-31,81
ID3553,2024-08-31,79
ID3553,2024-09-30,77
ID3553,2024-10-31,73
ID3554,2022-10-31,126
ID3554,2022-11-30,122
ID3554,2022-12-31,118
ID3554,2023-01-31,105
ID3554,2023-02-28,139
ID3554,2023-03-31,128
ID3554,2023-04-30,143
ID3554,2023-05-31,138
ID3554,2023-06-30,53
ID3554,2023-07-31,51
ID3554,2023-08-31,83
ID3554,2023-09-30,73
ID3554,2023-10-31,74
ID3554,2023-11-30,65
ID3554,2023-12-31,74
ID3554,2024-01-31,70
ID3554,2024-02-29,87
ID3554,2024-03-31,95
ID3554,2024-04-30,100
ID3554,2024-05-31,98
ID3554,2024-06-30,90
ID3554,2024-07-31,95
ID3554,2024-08-31,87
ID3554,2024-09-30,93
ID3554,2024-10-31,99
ID3555,2022-10-31,
ID3555,2022-11-30,
ID3555,2022-12-31,
ID3555,2023-01-31,
ID3555,2023-02-28,242
ID3555,2023-03-31,154
ID3555,2023-04-30,250
ID3555,2023-05-31,216
ID3555,2023-06-30,309
ID3555,2023-07-31,296
ID3555,2023-08-31,311
ID3555,2023-09-30,408
ID3555,2023-10-31,177
ID3555,2023-11-30,268
ID3555,2023-12-31,270
ID3555,2024-01-31,368
ID3555,2024-02-29,498
ID3555,2024-03-31,403
ID3555,2024-04-30,324
ID3555,2024-05-31,310
ID3555,2024-06-30,329
ID3555,2024-07-31,390
ID3555,2024-08-31,298
ID3555,2024-09-30,297
ID3555,2024-10-31,335
ID3556,2022-10-31,63
ID3556,2022-11-30,68
ID3556,2022-12-31,64
ID3556,2023-01-31,73
ID3556,2023-02-28,69
ID3556,2023-03-31,66
ID3556,2023-04-30,60
ID3556,2023-05-31,62
ID3556,2023-06-30,109
ID3556,2023-07-31,63
ID3556,2023-08-31,80
ID3556,2023-09-30,72
ID3556,2023-10-31,67
ID3556,2023-11-30,77
ID3556,2023-12-31,74
ID3556,2024-01-31,65
ID3556,2024-02-29,78
ID3556,2024-03-31,72
ID3556,2024-04-30,65
ID3556,2024-05-31,76
ID3556,2024-06-30,70
ID3556,2024-07-31,69
ID3556,2024-08-31,75
ID3556,2024-09-30,83
ID3556,2024-10-31,85
ID3557,2022-10-31,127
ID3557,2022-11-30,116
ID3557,2022-12-31,113
ID3557,2023-01-31,113
ID3557,2023-02-28,100
ID3557,2023-03-31,84
ID3557,2023-04-30,117
ID3557,2023-05-31,114
ID3557,2023-06-30,113
ID3557,2023-07-31,122
ID3557,2023-08-31,112
ID3557,2023-09-30,123
ID3557,2023-10-31,100
ID3557,2023-11-30,108
ID3557,2023-12-31,105
ID3557,2024-01-31,109
ID3557,2024-02-29,104
ID3557,2024-03-31,111
ID3557,2024-04-30,132
ID3557,2024-05-31,128
ID3557,2024-06-30,114
ID3557,2024-07-31,114
ID3557,2024-08-31,114
ID3557,2024-09-30,117
ID3557,2024-10-31,106
ID3558,2022-10-31,202
ID3558,2022-11-30,197
ID3558,2022-12-31,205
ID3558,2023-01-31,187
ID3558,2023-02-28,161
ID3558,2023-03-31,167
ID3558,2023-04-30,205
ID3558,2023-05-31,178
ID3558,2023-06-30,191
ID3558,2023-07-31,189
ID3558,2023-08-31,178
ID3558,2023-09-30,186
ID3558,2023-10-31,179
ID3558,2023-11-30,180
ID3558,2023-12-31,178
ID3558,2024-01-31,182
ID3558,2024-02-29,176
ID3558,2024-03-31,172
ID3558,2024-04-30,171
ID3558,2024-05-31,146
ID3558,2024-06-30,170
ID3558,2024-07-31,145
ID3558,2024-08-31,156
ID3558,2024-09-30,212
ID3558,2024-10-31,154
ID3559,2022-10-31,190
ID3559,2022-11-30,184
ID3559,2022-12-31,168
ID3559,2023-01-31,142
ID3559,2023-02-28,147
ID3559,2023-03-31,129
ID3559,2023-04-30,171
ID3559,2023-05-31,164
ID3559,2023-06-30,193
ID3559,2023-07-31,167
ID3559,2023-08-31,109
ID3559,2023-09-30,100
ID3559,2023-10-31,94
ID3559,2023-11-30,81
ID3559,2023-12-31,81
ID3559,2024-01-31,77
ID3559,2024-02-29,72
ID3559,2024-03-31,82
ID3559,2024-04-30,98
ID3559,2024-05-31,94
ID3559,2024-06-30,90
ID3559,2024-07-31,86
ID3559,2024-08-31,92
ID3559,2024-09-30,87
ID3559,2024-10-31,88
ID3560,2022-10-31,15
ID3560,2022-11-30,16
ID3560,2022-12-31,16
ID3560,2023-01-31,18
ID3560,2023-02-28,24
ID3560,2023-03-31,15
ID3560,2023-04-30,18
ID3560,2023-05-31,19
ID3560,2023-06-30,17
ID3560,2023-07-31,17
ID3560,2023-08-31,15
ID3560,2023-09-30,18
ID3560,2023-10-31,18
ID3560,2023-11-30,24
ID3560,2023-12-31,29
ID3560,2024-01-31,44
ID3560,2024-02-29,40
ID3560,2024-03-31,37
ID3560,2024-04-30,36
ID3560,2024-05-31,29
ID3560,2024-06-30,27
ID3560,2024-07-31,24
ID3560,2024-08-31,27
ID3560,2024-09-30,48
ID3560,2024-10-31,26
ID3561,2022-10-31,120
ID3561,2022-11-30,100
ID3561,2022-12-31,97
ID3561,2023-01-31,92
ID3561,2023-02-28,89
ID3561,2023-03-31,90
ID3561,2023-04-30,102
ID3561,2023-05-31,116
ID3561,2023-06-30,126
ID3561,2023-07-31,110
ID3561,2023-08-31,105
ID3561,2023-09-30,100
ID3561,2023-10-31,93
ID3561,2023-11-30,99
ID3561,2023-12-31,114
ID3561,2024-01-31,113
ID3561,2024-02-29,106
ID3561,2024-03-31,114
ID3561,2024-04-30,135
ID3561,2024-05-31,124
ID3561,2024-06-30,107
ID3561,2024-07-31,113
ID3561,2024-08-31,126
ID3561,2024-09-30,139
ID3561,2024-10-31,111
ID3562,2022-10-31,78
ID3562,2022-11-30,81
ID3562,2022-12-31,77
ID3562,2023-01-31,81
ID3562,2023-02-28,73
ID3562,2023-03-31,74
ID3562,2023-04-30,64
ID3562,2023-05-31,74
ID3562,2023-06-30,76
ID3562,2023-07-31,74
ID3562,2023-08-31,85
ID3562,2023-09-30,77
ID3562,2023-10-31,67
ID3562,2023-11-30,60
ID3562,2023-12-31,65
ID3562,2024-01-31,70
ID3562,2024-02-29,71
ID3562,2024-03-31,69
ID3562,2024-04-30,65
ID3562,2024-05-31,81
ID3562,2024-06-30,72
ID3562,2024-07-31,80
ID3562,2024-08-31,70
ID3562,2024-09-30,65
ID3562,2024-10-31,69
ID3563,2022-10-31,118
ID3563,2022-11-30,115
ID3563,2022-12-31,115
ID3563,2023-01-31,119
ID3563,2023-02-28,125
ID3563,2023-03-31,119
ID3563,2023-04-30,141
ID3563,2023-05-31,122
ID3563,2023-06-30,150
ID3563,2023-07-31,146
ID3563,2023-08-31,154
ID3563,2023-09-30,138
ID3563,2023-10-31,125
ID3563,2023-11-30,130
ID3563,2023-12-31,130
ID3563,2024-01-31,119
ID3563,2024-02-29,129
ID3563,2024-03-31,131
ID3563,2024-04-30,153
ID3563,2024-05-31,132
ID3563,2024-06-30,133
ID3563,2024-07-31,118
ID3563,2024-08-31,134
ID3563,2024-09-30,127
ID3563,2024-10-31,135
ID3564,2022-10-31,146
ID3564,2022-11-30,147
ID3564,2022-12-31,149
ID3564,2023-01-31,135
ID3564,2023-02-28,132
ID3564,2023-03-31,145
ID3564,2023-04-30,158
ID3564,2023-05-31,163
ID3564,2023-06-30,177
ID3564,2023-07-31,172
ID3564,2023-08-31,242
ID3564,2023-09-30,255
ID3564,2023-10-31,225
ID3564,2023-11-30,134
ID3564,2023-12-31,167
ID3564,2024-01-31,124
ID3564,2024-02-29,140
ID3564,2024-03-31,143
ID3564,2024-04-30,164
ID3564,2024-05-31,189
ID3564,2024-06-30,178
ID3564,2024-07-31,188
ID3564,2024-08-31,183
ID3564,2024-09-30,209
ID3564,2024-10-31,191
ID3565,2022-10-31,160
ID3565,2022-11-30,172
ID3565,2022-12-31,171
ID3565,2023-01-31,166
ID3565,2023-02-28,119
ID3565,2023-03-31,107
ID3565,2023-04-30,144
ID3565,2023-05-31,133
ID3565,2023-06-30,114
ID3565,2023-07-31,105
ID3565,2023-08-31,113
ID3565,2023-09-30,127
ID3565,2023-10-31,103
ID3565,2023-11-30,139
ID3565,2023-12-31,130
ID3565,2024-01-31,149
ID3565,2024-02-29,192
ID3565,2024-03-31,160
ID3565,2024-04-30,186
ID3565,2024-05-31,168
ID3565,2024-06-30,143
ID3565,2024-07-31,107
ID3565,2024-08-31,115
ID3565,2024-09-30,113
ID3565,2024-10-31,110
ID3566,2022-10-31,9
ID3566,2022-11-30,16
ID3566,2022-12-31,16
ID3566,2023-01-31,15
ID3566,2023-02-28,14
ID3566,2023-03-31,17
ID3566,2023-04-30,20
ID3566,2023-05-31,24
ID3566,2023-06-30,22
ID3566,2023-07-31,20
ID3566,2023-08-31,22
ID3566,2023-09-30,23
ID3566,2023-10-31,22
ID3566,2023-11-30,21
ID3566,2023-12-31,22
ID3566,2024-01-31,23
ID3566,2024-02-29,21
ID3566,2024-03-31,21
ID3566,2024-04-30,22
ID3566,2024-05-31,20
ID3566,2024-06-30,19
ID3566,2024-07-31,17
ID3566,2024-08-31,17
ID3566,2024-09-30,18
ID3566,2024-10-31,17
ID3567,2022-10-31,47
ID3567,2022-11-30,58
ID3567,2022-12-31,42
ID3567,2023-01-31,40
ID3567,2023-02-28,31
ID3567,2023-03-31,31
ID3567,2023-04-30,36
ID3567,2023-05-31,38
ID3567,2023-06-30,36
ID3567,2023-07-31,32
ID3567,2023-08-31,26
ID3567,2023-09-30,27
ID3567,2023-10-31,28
ID3567,2023-11-30,42
ID3567,2023-12-31,46
ID3567,2024-01-31,57
ID3567,2024-02-29,37
ID3567,2024-03-31,28
ID3567,2024-04-30,24
ID3567,2024-05-31,27
ID3567,2024-06-30,28
ID3567,2024-07-31,26
ID3567,2024-08-31,31
ID3567,2024-09-30,35
ID3567,2024-10-31,35
ID3568,2022-10-31,147
ID3568,2022-11-30,157
ID3568,2022-12-31,138
ID3568,2023-01-31,124
ID3568,2023-02-28,114
ID3568,2023-03-31,111
ID3568,2023-04-30,118
ID3568,2023-05-31,136
ID3568,2023-06-30,136
ID3568,2023-07-31,132
ID3568,2023-08-31,127
ID3568,2023-09-30,133
ID3568,2023-10-31,103
ID3568,2023-11-30,102
ID3568,2023-12-31,100
ID3568,2024-01-31,111
ID3568,2024-02-29,105
ID3568,2024-03-31,107
ID3568,2024-04-30,111
ID3568,2024-05-31,126
ID3568,2024-06-30,114
ID3568,2024-07-31,141
ID3568,2024-08-31,132
ID3568,2024-09-30,149
ID3568,2024-10-31,128
ID3569,2022-10-31,82
ID3569,2022-11-30,99
ID3569,2022-12-31,76
ID3569,2023-01-31,54
ID3569,2023-02-28,52
ID3569,2023-03-31,78
ID3569,2023-04-30,108
ID3569,2023-05-31,93
ID3569,2023-06-30,93
ID3569,2023-07-31,81
ID3569,2023-08-31,104
ID3569,2023-09-30,94
ID3569,2023-10-31,79
ID3569,2023-11-30,90
ID3569,2023-12-31,72
ID3569,2024-01-31,84
ID3569,2024-02-29,36
ID3569,2024-03-31,53
ID3569,2024-04-30,32
ID3569,2024-05-31,36
ID3569,2024-06-30,56
ID3569,2024-07-31,44
ID3569,2024-08-31,44
ID3569,2024-09-30,36
ID3569,2024-10-31,37
ID3570,2022-10-31,78
ID3570,2022-11-30,75
ID3570,2022-12-31,60
ID3570,2023-01-31,67
ID3570,2023-02-28,74
ID3570,2023-03-31,76
ID3570,2023-04-30,70
ID3570,2023-05-31,86
ID3570,2023-06-30,93
ID3570,2023-07-31,98
ID3570,2023-08-31,113
ID3570,2023-09-30,115
ID3570,2023-10-31,80
ID3570,2023-11-30,89
ID3570,2023-12-31,83
ID3570,2024-01-31,91
ID3570,2024-02-29,75
ID3570,2024-03-31,90
ID3570,2024-04-30,121
ID3570,2024-05-31,114
ID3570,2024-06-30,100
ID3570,2024-07-31,99
ID3570,2024-08-31,108
ID3570,2024-09-30,102
ID3570,2024-10-31,112
ID3571,2022-10-31,72
ID3571,2022-11-30,78
ID3571,2022-12-31,80
ID3571,2023-01-31,74
ID3571,2023-02-28,88
ID3571,2023-03-31,78
ID3571,2023-04-30,90
ID3571,2023-05-31,65
ID3571,2023-06-30,87
